source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,g,bp,rp,bp_rp,radial_velocity,radial_velocity_error,ruwe,phi1,phi2,pm_phi1,pm_phi2
660701484933254272,132.7588146024623,19.363969953780185,-0.0227367540073988,0.115426145,-3.160732905589067,0.12764437,-8.473978549262059,0.09161059,18.013098,18.291477,17.590767,0.7007103,,,1.003886,-20.864972001276385,2.6998663506125182,-8.919041875998614,-1.4997456344360969
661112083806994432,131.73519207020283,19.6890928305544,-1.1264042814256403,0.5659143,-1.6000112001347215,0.5636542,-8.790984487777658,0.4309244,20.04317,20.319328,19.54752,0.7718086,,,0.95787704,-21.063216022576057,3.698498106609086,-8.430462940960211,-2.961205616974361
658169172215674240,130.55999631684082,16.27050832668037,-0.3317864295026223,0.26003096,0.3530336091135972,0.270972,-9.839044311463818,0.20923352,19.109312,19.413042,18.688572,0.72447014,,,1.0074329,-24.59385658389448,2.982401427707841,-8.388548939147254,-5.153995769075072
658341383224433920,131.482514360995,17.130549315477484,0.3463717218016087,0.4185372,-4.441474658441138,0.45241597,-10.027900261417209,0.35480782,19.841372,20.171963,19.316105,0.85585785,,,0.98745954,-23.408100875626133,2.639211889678608,-10.91074957249756,-1.1140128189345222
658487824428900736,130.31349373749012,17.264472728035397,0.9984103750815876,0.45495513,-1.662287384912317,0.47116798,-13.190426641308129,0.36950085,19.865519,20.102192,19.40414,0.69805145,,,0.9870126,-23.84316695915703,3.676694472295277,-12.307945279082958,-5.026433858797846
658504836795535872,130.25057354593056,17.42736011600671,-0.2015462435791109,0.18361245,-1.8284191243662269,0.20116639,-8.079434202626926,0.14309418,18.462055,18.679293,17.975128,0.7041645,,,0.9985646,-23.73046346436695,3.808949536892381,-7.937686690979068,-2.3692833356903047
658596852174908032,130.58954184698848,17.632024930133017,0.426741578175758,0.31832603,-3.596534676873144,0.27251858,-7.74632662913832,0.20911738,19.053635,19.319855,18.623116,0.6967392,,,1.020259,-23.39273744085881,3.6278856619165287,-8.513655927843011,-0.6769790761552561
658450303595217664,129.85639362926892,16.859836304241654,-0.0115945889325943,0.2623111,-1.2840994424395296,0.25519073,-8.245163898100639,0.17635968,18.742207,19.024294,18.351585,0.6727085,,,1.01464,-24.41127134882163,3.859270750658632,-7.818745577277071,-2.91527986348238
658914331862179712,128.80144008959826,17.34482895830387,0.2728984264890904,0.7166928,-0.3044932069837676,0.7419824,-9.163902128353577,0.4676248,20.074759,20.36042,19.659939,0.7004814,,,1.0203084,-24.4790208959904,4.97610696513106,-8.162882672785447,-4.1757831363088735
657531180593400192,129.2595033068105,14.623796503006952,-0.1765538049983646,0.18832201,-1.6698651242575475,0.19270875,-8.186293805264233,0.13735902,18.575565,18.88642,18.252789,0.63363075,,,1.0380111,-26.64682987457508,3.266395148814664,-7.957220958973126,-2.5468589300151727
657611341865811712,129.21569123716853,15.113051661127272,0.156234991402737,0.58768135,-2.379763992797696,0.6258285,-13.591751929676294,0.3850771,20.071657,20.314823,19.538525,0.7762985,,,0.9372948,-26.23997687817223,3.542471943572337,-13.022186020929684,-4.5630766392401565
657614507254953216,128.90701727246338,15.041189111578106,0.3682479989941683,0.16763319,-5.110866968380647,0.19773868,-10.925833546979776,0.14105225,18.320377,18.589699,17.888943,0.7007561,,,0.9064415,-26.44857063273497,3.767555361621652,-12.03116431672299,-0.8636463679101887
657598220739572608,129.11145575121063,14.891936048578058,-0.3152888117859762,0.979176,-4.026862558411697,1.0184954,-11.196225799314332,0.7050818,20.403072,20.45146,19.545303,0.90615654,,,0.8793872,-26.48256078529255,3.522334394746089,-11.736955023252245,-1.953197633554729
658157764782732288,131.08721057602284,16.54318046665355,0.317141661206049,0.25857675,0.940035435868288,0.2738252,-9.904942887403946,0.18921426,19.037405,19.348312,18.646545,0.70176697,,,1.0091859,-24.10650451221852,2.677121248500504,-8.144302401609568,-5.715058933603279
657561352739768960,129.76645365963205,14.841051561954176,-0.1239107134499091,0.2607818,-1.0904250811410805,0.26745123,-9.224688224678143,0.21468143,18.948635,18.99348,18.325066,0.66841507,,,1.0339838,-26.216632351057623,2.9453788851302627,-8.573027031022882,-3.5759064900313176
659477006937012096,130.27286759917837,18.607958694661043,0.0420151091963001,1.2572981,-0.7401939871524393,1.0780656,-8.49992864974117,0.7541069,20.509863,20.808907,19.914988,0.893919,,,0.97341615,-22.68824104431303,4.3689196772974,-7.774536197368387,-3.5147206297394504
657735827195464704,130.36616192696343,15.935153010987866,0.347548912390756,0.39819026,-1.4730945883670712,0.40216938,-11.712502240786645,0.271859,19.26757,19.603104,18.916248,0.6868553,,,1.0977867,-24.977958546503142,2.9793836675451413,-10.921136161302762,-4.48123881900906
658186798761569152,130.40149051164914,16.433602331797324,-1.1725508779066869,0.4609074,-3.4368019433567785,0.4703816,-6.832304738171056,0.31456342,19.894176,20.152391,19.455914,0.6964779,,,0.984997,-24.526659022361518,3.1950746307243327,-7.639132268948854,-0.3683121103085174
657612956771155584,129.19811045011096,15.18392221627459,0.5917385761625764,0.81285155,-1.5368379632501856,0.8562332,-8.669470867093054,0.53071517,20.427881,20.733068,19.894188,0.83888054,,,1.0286235,-26.18632021060654,3.591895825592076,-8.315812778917024,-2.8928971406986665
658442435215103616,129.74218099228392,16.783742631197953,0.2117798288297738,0.47995993,0.3254659567645024,0.5315367,-9.341997580430014,0.39269745,19.75931,20.088898,19.31241,0.77648735,,,0.98227525,-24.531396588957023,3.917396277945685,-7.989661375681273,-4.852232268113275
659789233879600768,132.4586636895032,17.271711301671008,-0.0887224336349109,0.52554584,-3.1578823523062294,0.5871088,-8.184469033744225,0.43483198,19.98595,20.270132,19.458881,0.8112507,,,0.9952514,-22.82106360778528,1.900705275607156,-8.667269197126565,-1.355064197691852
657716929339316608,130.59027754249024,15.727499749047752,-0.901791901727861,1.132054,-2.4738718354516096,1.3803303,-15.167918066435288,0.82206374,20.67099,21.002396,20.06587,0.93652534,,,0.8909068,-25.05255422705289,2.689455049053562,-14.415681339998152,-5.32671679667352
657969988812102400,129.13849543192558,15.993906788935886,-0.1365760302171887,0.28126466,-3.017199629038445,0.28433207,-8.142712278632986,0.22855464,19.108034,19.400023,18.703058,0.69696426,,,1.0221828,-25.50580201037934,4.037226317180405,-8.580557409474968,-1.334650290066416
657760119530097152,129.3974655658984,15.723627307479164,-0.064716432621203,0.20194808,-0.4620591957346139,0.20761308,-8.973538829828067,0.16091311,18.65451,18.91929,18.257372,0.66191864,,,1.0447673,-25.62038865822205,3.687887239853199,-8.05505792777665,-3.981700592831857
657827297115080960,128.56740484341478,15.381811684056476,0.150036210719426,0.49848264,-3.871374134606513,0.5539771,-8.050362203699642,0.4177011,19.862925,20.123535,19.36262,0.76091576,,,1.0608277,-26.3101909335021,4.219621339166787,-8.917188528550952,-0.5287892275145234
657887284922013056,128.45619076622427,15.605282659900064,0.3371141634609883,0.20972744,-0.4532378876485452,0.22923,-8.943668163864434,0.18440333,18.77148,19.049877,18.359047,0.69083023,,,1.0067806,-26.166486594186097,4.42183787933288,-8.03958141550335,-3.94458558933831
658073927021095296,129.30396571216895,16.6375458158575,-0.0725751138141547,0.20370062,-1.027198687599283,0.19356617,-8.373417400807574,0.14265582,18.660984,18.926653,18.244967,0.6816864,,,0.9906959,-24.86473719359617,4.212305799564115,-7.811960532599002,-3.184733701436951
657956588514092928,129.56085491125054,15.89330291350392,-2.3144320644218515,1.4812691,-1.347705135035676,2.2502978,-9.347188007401302,2.1454332,20.845865,21.086205,20.278364,0.80784035,,,1.0709254,-25.395056236573225,3.6336936681484673,-8.81203986320929,-3.396201735162178
657939236846183808,128.64774641159195,16.060226906367127,0.2149691941721222,1.4324648,-1.15568939569324,1.5046175,-13.871961727197718,0.88219136,20.58805,20.775908,19.789484,0.9864235,,,1.0795575,-25.67780909340007,4.4815817757928365,-12.687978545446068,-5.725569017176934
657981671124227840,129.3947989376108,16.271588419886935,0.6151110475687293,1.3561558,-5.9151730083112986,1.5906175,-11.962415416908389,1.2361851,20.83903,20.42427,19.547237,0.87703323,,,1.143792,-25.142413591992806,3.957745975918967,-13.327810554630318,-0.6768457319262234
657990157978687744,129.75653628080494,16.233506215571925,-0.0172437280454651,0.3107252,-1.2118348361204854,0.29678822,-8.234539207788119,0.22160198,19.142977,19.412256,18.648106,0.7641506,,,1.0665246,-25.005567773989185,3.636171771547756,-7.773574487981395,-2.974511609397372
658018195525061888,129.00712416824322,16.043141068784713,-0.7826691093082246,0.60531574,-2.57101619309298,0.60379016,-7.379106786522813,0.40597448,20.156328,20.445978,19.57175,0.8742275,,,0.98477787,-25.52436961357728,4.17148446208027,-7.697145208416771,-1.347329533781595
658352996815477248,131.35031774230103,17.17164221494031,0.1750565990538172,0.16554447,-3.325257773947839,0.16366325,-11.24836147032023,0.122000866,18.16668,18.448574,17.754517,0.69405746,,,0.97732145,-23.43502177042416,2.76929537491989,-11.419087907577335,-2.6809338651310006
658198725885362688,130.67040531814902,16.434565101573398,-1.5612927054194408,1.1920063,-3.831563766547065,1.2469009,-7.331462466714151,0.78529304,20.523098,20.70017,19.969872,0.730299,,,1.0345508,-24.39863231496872,2.971055356360042,-8.267572787326689,-0.2801124849232789
658454564202818304,129.84734896036176,16.97280528946164,0.1994570888406556,0.2193439,-2.7222867991872493,0.20974931,-9.88836246077536,0.1650837,18.785248,19.0434,18.412943,0.6304569,,,1.0331069,-24.31676711522158,3.922095435641657,-9.955944966112394,-2.463679647284068
658472328187611776,129.59076111094245,17.106864333360175,0.4858219104733309,0.31426674,-3.000982925189414,0.3280009,-7.600510061276724,0.2700646,19.285612,19.611568,18.915966,0.6956024,,,1.0413879,-24.319698446514792,4.201643430498165,-8.098398728266794,-1.0906831560328936
658151751828036224,131.1452636113565,16.436657797644767,0.7404483465411529,0.37239036,0.1494840071282044,0.38076064,-11.783427014973404,0.23777877,19.377562,19.668875,18.979752,0.68912315,,,1.0051719,-24.17161627899901,2.5760516422011923,-10.165942273367722,-5.960294907145718
658421475774476288,130.62387609453577,17.04800539351658,-0.1843719973320704,0.21822575,-2.271581371301807,0.2372648,-7.3880729780167025,0.1668365,18.813522,19.053347,18.392506,0.660841,,,1.0251514,-23.885964917914578,3.3120195597933684,-7.549080055042687,-1.6598477573267667
660364312820846592,133.29841160959265,18.57446108234737,0.5689349414462479,0.58047676,-3.780314528627665,0.6258198,-7.332645108566654,0.40695125,20.13187,20.433205,19.669632,0.7635727,,,0.9569086,-21.29247931786483,1.8624608064904564,-8.239048164580192,-0.4201756362137786
658270086766899200,131.74341737115174,16.80230932909498,0.312620938000925,1.323285,-3.968384731527096,1.594757,-11.57575843997975,0.8605841,20.68576,20.774384,19.887964,0.8864193,,,0.9860087,-23.569325952273232,2.2596473573534346,-12.017147766590902,-2.3096364203266164
658611863084993664,130.34176281517898,17.664144832669237,-0.5542129209145251,0.5846742,-1.2712407483210288,0.5980756,-9.95349234642064,0.43987367,19.992178,20.23178,19.516005,0.71577454,,,1.0246685,-23.480917220001288,3.849336881960323,-9.296865451692389,-3.775758957292506
658333824081469056,131.11032727338184,17.173358271681725,0.2871704760438416,0.16328004,-1.501583033153044,0.16436368,-8.326892521648817,0.121986605,18.168112,18.443937,17.733513,0.7104244,,,0.9897569,-23.54709671930777,2.9694161719264343,-7.981102073621366,-2.809608578250867
658329116797835648,131.24982463782982,17.124412636449584,-0.0451231498444858,0.83071935,-3.23887199849928,0.9449559,-8.834398237312556,0.67602277,20.455149,20.689276,19.824682,0.8645935,,,1.0751641,-23.523696567197305,2.829354707575236,-9.279763878609891,-1.5565559403185747
658066883274713856,129.43690571200193,16.610876369464602,0.1920279112929315,0.79774946,-1.6985781929938075,0.7966979,-12.098231156943989,0.41707376,20.17509,20.512272,19.606796,0.9054756,,,0.954852,-24.825790157400547,4.088092884856517,-11.388832098976016,-4.421184052479376
658338703164843392,131.56871404077594,17.135403455793774,0.7251865006022363,0.89085245,-0.7934235667753623,1.0099933,-8.204086689180393,0.6116609,20.488003,20.779913,19.865276,0.9146366,,,1.0437697,-23.362987735074228,2.5700879399577685,-7.516943396876825,-3.3811420153627587
658397630116445440,130.06584007745346,16.72437300325578,0.5249368304305279,0.3545612,-2.0108746800241484,0.35553178,-8.39429590011343,0.28062972,19.268364,19.578156,18.812662,0.7654934,,,1.0797776,-24.43118609043705,3.618103096458787,-8.301930014249328,-2.363425199986145
660175849656061440,131.74254923890746,18.50907552134612,0.1607410996226206,1.3627181,-2.2533092334479545,1.8499825,-7.582898718800278,1.1810611,20.647234,20.830467,19.979235,0.8512325,,,0.9785627,-22.08656461364933,3.107781179418145,-7.702151418450395,-1.8040562653052887
657919033321763456,128.58600890845082,15.919736046415084,-1.112332744949511,1.6672136,0.1624488519336431,2.5678513,-8.803070170124098,1.5308743,20.876633,20.88002,19.939884,0.94013596,,,1.0485932,-25.829907922022016,4.465252360607784,-7.617119181652379,-4.415872441786182
658807473077197440,128.77734028171236,16.70162895555108,0.811402002826757,1.6996027,-1.5217309614551848,1.7125701,-14.571440616654405,1.2920296,20.755796,20.824076,20.044367,0.77970886,,,1.118241,-25.054709870035083,4.684267965868052,-13.478527250781449,-5.742111973279426
658875299198736384,128.58944298644604,16.990630494361515,0.761541341459125,0.25657833,-2.0514412715376653,0.25921384,-8.177946289851661,0.16478616,18.71478,18.992733,18.28646,0.7062721,,,1.1822586,-24.888552099534596,4.981672881126205,-8.1483468624671,-2.1660240578509704
658804350635821952,128.87740482261563,16.63032735804624,-0.3765246323093514,0.43651828,-0.7926333448942161,0.5028459,-8.381050823341967,0.3592167,19.526934,19.800283,19.094446,0.70583725,,,1.0366944,-25.07054162309231,4.565843910541262,-7.710572011832362,-3.3789583858382586
658005241903874048,129.44889599957412,16.28972724971991,-0.4048434586456496,0.29224828,-0.7652574981878512,0.30826274,-9.59015934053699,0.20818964,19.180016,19.462317,18.818554,0.6437626,,,0.9828332,-25.10113297449618,3.921284152958045,-8.742626449711505,-4.015377687867783
658628596277437824,131.02381526027187,17.907651443149955,0.2282297976077959,0.18839376,0.3204521290528368,0.20138009,-9.601221398493331,0.14864549,18.60024,18.864052,18.242582,0.6214695,,,1.0355828,-22.948349825360083,3.403700065888604,-8.193727226506157,-5.014875476770331
657736102075520768,130.43241048088905,15.951380461669164,-1.6890651855004275,2.3495502,-2.3770460467910124,2.3456612,-8.07886895474526,1.785402,20.823212,20.926847,19.914192,1.0126553,,,0.9853831,-24.932418313837218,2.931921546528039,-8.202201696360424,-1.908496483814872
660955953155632384,131.2992657825394,18.98054447267094,-0.3447464119204401,0.1982582,-4.577346000733325,0.20878813,-9.77771556172294,0.18636064,18.42493,18.669601,18.036098,0.63350296,,,0.95395344,-21.88418771667517,3.7058431664860825,-10.762945407041167,-0.8454727561782791
657762215474385280,129.49516719724087,15.782085284749927,-2.071389564219872,1.7909303,-3.7895577285127975,1.8936515,-11.020948553716323,1.5154308,20.767998,20.77623,19.96804,0.8081894,,,0.9915696,-25.52322923749364,3.634427777850576,-11.466606547705236,-2.0830240232691355
660604319889086720,134.13596991424444,19.65658792452644,-0.4399375662183762,0.21444963,-0.7176564039218887,0.24182016,-11.184010168547204,0.19590116,18.78123,19.110353,18.383726,0.72662735,,,1.027783,-19.95824207590971,1.7253345066169117,-10.007306462991115,-5.044891626193131
658819915596399488,128.65223027445927,16.72812318249828,-1.0479692822826157,1.4315386,-0.7502192743628975,1.7268995,-10.64065033199343,1.3575709,20.677067,20.787539,19.949202,0.83833694,,,1.079352,-25.089791113912725,4.8019005186965655,-9.669938766050668,-4.503171405599385
661111297828935040,131.72178241789592,19.63546318142296,0.2156526586055259,0.16040714,-0.9049774859495674,0.15720697,-10.220354955072356,0.12047383,18.257536,18.523487,17.820732,0.702755,,,0.9375586,-21.116175348111824,3.682924699897392,-9.328487959695044,-4.272464399333509
661170323563602560,131.45567723342631,19.81292747850758,0.4099653600766979,0.3220137,-2.7992885474042706,0.36691004,-9.452484969399569,0.24826407,19.151659,19.437922,18.722542,0.7153797,,,1.0723549,-21.085649421045503,3.988395192314619,-9.60250257392524,-2.231016088268441
657961398877512704,129.47251146305555,16.000948118289376,0.104170895394084,0.9767331,0.4351982323846479,0.96615607,-9.278220451852494,0.794406,20.572636,20.810757,20.063211,0.74754524,,,0.96162444,-25.34257121717002,3.7604204658340423,-7.882239575921861,-4.91376347847714
659258517657817856,129.93052974692745,17.45317167449234,0.1889021267059413,0.16939698,-2.4738126272740133,0.1717127,-10.832929983365338,0.116556995,18.110054,18.368479,17.67618,0.6922989,,,1.042246,-23.85781417964085,4.087790314189594,-10.658583826178324,-3.14113224167432
661007320964209280,130.5045512177782,19.075173566893824,-0.0711952285243421,0.8042454,0.7110515304918623,0.8245424,-10.657135516758805,0.5609281,20.485828,20.642262,19.963299,0.6789627,,,0.9389546,-22.17199221414205,4.406540309814544,-8.941805005639424,-5.841596951407939
659869605603665408,131.76044377401237,17.641598003154783,0.5737382753771585,0.35737634,0.2133917199530748,0.3882907,-9.634701406331532,0.25153568,19.533516,19.84682,19.044619,0.8022022,,,0.9989074,-22.832179727665505,2.6624992007389423,-8.25674923787883,-4.969818833528914
661424826145565312,130.51900183496213,20.24141753765863,-0.1059075717797907,0.5351532,-3.843657919370565,0.5425813,-8.976361891016708,0.43634564,19.97311,20.358631,19.491604,0.8670273,,,0.9831397,-21.144852884169666,4.96541849222217,-9.709752526959605,-1.034159013323721
659947941511295872,132.9735122671041,18.055126195468816,0.6322364889187932,1.0614548,-0.7943923067174978,1.2322987,-10.233379381150938,1.0387477,20.555017,20.875795,19.915684,0.9601116,,,0.9711182,-21.89679428406316,1.8683169631517784,-9.25102757730781,-4.446526898538617
659652550844095232,129.59688513438888,18.566808275779653,0.437889801341407,1.3586972,-2.551798962711275,1.488106,-13.69084740934544,0.88900226,20.701881,21.175838,20.178425,0.99741364,,,0.9915118,-23.03798361885481,4.908084670225806,-13.202433740520476,-4.432462527674844
659427425834284928,129.702779292117,18.00478120889632,0.451488280838961,0.31106627,-0.167222181968687,0.28088725,-8.972588021261524,0.1708654,18.689644,18.9751,18.313078,0.66202164,,,0.954005,-23.48135061907845,4.546497230104956,-7.914962722691907,-4.229499279563203
659443166891118080,129.54359072338772,18.066173102545665,-0.0969026163578006,0.3346624,-2.7165907588347458,0.31379658,-9.207814263421882,0.22470967,19.251984,19.48913,18.79209,0.69704056,,,0.98999465,-23.501565815136075,4.708592528499406,-9.365285042161307,-2.1107214263686
659281293867486976,129.66355301309454,17.747305724587907,0.9843369057842126,1.8439461,0.7174418480197386,2.5015361,-11.01047802737792,1.4845152,20.886925,20.9563,19.944366,1.0119343,,,0.93419594,-23.725087529618065,4.453516706496493,-9.261971151394878,-5.996769095720709
658858364144428032,128.94602038321685,17.068529033345698,0.4737341552618633,0.14157371,-0.3478903768376622,0.15521842,-12.257034762958,0.10828933,18.034216,18.35073,17.638243,0.7124882,,,1.037374,-24.654240406857294,4.721286754247814,-10.883682326283534,-5.6481313649029605
659425982725259904,129.71534055808883,17.94730927004361,0.9846545101354124,0.42906305,-2.0362417328801974,0.45767292,-12.241154782527804,0.25806257,19.509066,19.799187,19.03757,0.76161575,,,1.0061159,-23.52583566447686,4.50803697529908,-11.679436522433448,-4.193198459764816
660252093915207808,132.70287192365524,18.95087787924261,-0.5600306796322878,0.8914636,-0.7439474094884607,0.8643566,-8.294204142868217,0.5243196,20.298004,20.588282,19.771372,0.8169098,,,0.9760839,-21.249544810709157,2.5390858648019727,-7.555000722182512,-3.5027480924951755
658545926746494080,131.1454557757992,17.285623926282284,0.0427335655486758,0.18688326,-3.9600448213556736,0.20357785,-8.216308579254852,0.15054943,18.16273,18.411997,17.777441,0.6345558,,,1.0204836,-23.43276297619218,2.9957317529714462,-9.09985055593424,-0.6183862194018805
659878569199089920,131.72879331448377,17.68247065705877,-0.0851455708943075,1.3835245,-1.571937816072884,1.6342896,-13.01440428564672,1.0790664,20.745388,20.99857,20.08967,0.9088993,,,0.9648553,-22.811653040525982,2.708971684915299,-12.07779655895314,-5.096325900921119
659868265573870976,131.7971936366245,17.584075305702104,-0.2797591902748996,0.30548868,0.5726688234150679,0.32257596,-10.601238056854562,0.23171805,19.399439,19.683094,18.984283,0.6988106,,,0.9694737,-22.86474160946574,2.6035269842333246,-8.915996769453484,-5.7636099387890685
660397749141450240,133.6630738274619,18.783831750799408,-0.8584937918333626,1.4844216,-4.4525505255688405,1.3095436,-9.808303925620578,1.1148883,20.607878,20.892326,19.929253,0.96307373,,,0.95609754,-20.93743369600236,1.6694919104993264,-10.714910119074611,-1.103962508529983
659879084595175936,131.80767688184702,17.723162272090928,0.0781215925990354,0.18043542,0.273531420684695,0.19044769,-11.00910146963578,0.1349551,18.328083,18.569824,17.939964,0.6298599,,,1.0426567,-22.73893524715112,2.6639517775093458,-9.418837223328218,-5.70619312390365
659700929352247936,129.86049389158703,18.968847450314843,-0.0815137523228876,0.28026214,-0.4743205248245172,0.3023535,-11.081093020910826,0.19040546,18.671116,18.911572,18.214691,0.69688034,,,1.1054957,-22.563560747283475,4.88584165826871,-9.907741457458378,-4.985204279717022
659433404428801536,129.69065586547862,18.13667770341118,0.0176137938389255,0.6871347,-4.896172673091501,0.6293088,-10.43416971229857,0.4510783,19.94444,20.192047,19.595926,0.59612083,,,1.1705244,-23.3714606654961,4.620866858548162,-11.497234975163808,-0.8111672796944264
659981029938952192,133.18507617826253,18.279715350728143,0.098314615173644,0.16734731,-1.187444148561648,0.17473091,-9.587847296920762,0.11816469,18.439081,18.716543,18.032972,0.68357086,,,1.0275087,-21.601485538651676,1.8072380667903525,-8.886048395049777,-3.791435521785562
660052154597472512,132.87542819013618,18.65709934497005,0.6560704395418379,1.502058,0.7718963482356489,1.6166178,-9.403764154960594,0.8847401,20.849575,20.860395,19.926125,0.93427086,,,1.0814725,-21.422286470242284,2.250641287292113,-7.752110450577009,-5.378790553330369
660090362626557696,131.44935967285497,18.05110458064733,0.0218619655693885,0.3938015,-3.0768608025281026,0.38336745,-13.524361415011612,0.2908927,19.69717,20.007486,19.241858,0.7656288,,,1.0440091,-22.623097667937543,3.1226900796984736,-13.274288522796736,-4.021030750384236
660031092078391424,132.92068110432638,18.44391862186749,-0.0545958015800616,1.2130326,-1.569879239107165,1.3616167,-9.22135769265482,1.0606049,20.70936,20.852728,20.067638,0.7850895,,,1.0603789,-21.58539120038489,2.1066903078719124,-8.766159041255122,-3.263803637580698
660590434258777984,134.38215852903366,19.637876776672265,0.3124957594205161,0.4429817,-0.2888517786808995,0.44487953,-8.553689120375978,0.30186936,19.872059,20.21958,19.363138,0.8564415,,,0.93787026,-19.856775430772075,1.5160024466766124,-7.516350126717064,-4.093105629065281
660093867320028928,131.48468674001242,18.183027316199592,0.7520043107838543,2.5800622,-1.46678251477893,1.5844055,-9.823043090062136,1.3571836,20.901379,21.259731,20.40021,0.85952187,,,1.0176288,-22.491654560012933,3.1588218705937083,-9.26101119570691,-3.588495245624537
660213645368108672,132.28627943201914,18.52738823528776,-0.3478137694093094,0.7753435,-0.8323377740051461,0.8970702,-10.208839546782562,0.57849526,20.561085,20.85428,20.060158,0.7941227,,,1.0151024,-21.81400965450564,2.66953706557398,-9.26558827022544,-4.366012490665618
660352355631753472,133.9044673345949,18.555312079302155,-0.0824281100273319,0.18893962,-3.8972756123004673,0.18413326,-6.907886554061756,0.12969528,18.340002,18.559767,17.899971,0.65979576,,,1.055028,-21.019174948712987,1.3566916941277052,-7.930350777260088,-0.1311121337995754
660286213135121536,132.01650505218805,18.915877050457613,0.4940332089031596,0.46252298,-2.577447136924342,0.49881688,-8.969374280258645,0.38997135,19.830145,20.067421,19.45944,0.6079807,,,0.98871434,-21.603914974876147,3.084477156694735,-9.06446605678137,-2.2199918532425262
660019723300748288,132.44517453548298,18.343008638654084,-0.0593263002870584,0.21016105,-2.608981454968024,0.22212178,-12.7790289047139,0.15082535,18.693117,18.963444,18.322773,0.6406708,,,0.9730673,-21.89871857571245,2.446922299801646,-12.3753945718109,-4.118248799171043
660264497780512000,132.5786435404987,18.974125855969746,0.121532620632219,0.19942263,-2.0631639905627988,0.18809685,-7.970096439102555,0.1351698,18.467773,18.638311,17.970074,0.6682377,,,0.9724248,-21.28815507542214,2.6524697050734125,-7.93539014648426,-2.192867101224044
659434954912230784,129.94646558667273,18.118407847187363,-0.1326530455443742,0.71614313,-3.550902112548124,0.7371251,-8.125969108094354,0.45932612,20.11804,20.481825,19.611877,0.86994743,,,0.9514977,-23.26844819862936,4.399752086813314,-8.824994134247047,-0.8716411469794746
660190658703360512,131.3232460350121,18.66374427445804,0.4597237175949548,0.21371488,-3.432274296367649,0.2411617,-7.547583783790988,0.16569158,18.594635,18.84251,18.137844,0.70466614,,,0.9567296,-22.148990709615877,3.5296722803936333,-8.257900712854283,-0.7440454525708841
659879947884912384,131.6660882373587,17.73540556350577,0.3545132062804262,0.24845791,-1.5680297944519204,0.28131402,-14.465349518143643,0.17504726,19.038563,19.370062,18.618372,0.7516899,,,1.0431718,-22.795323744316704,2.787101002861723,-13.337395679453689,-5.81540459538608
659894378976162816,132.4401487393691,17.869826978132647,0.1735035179253296,0.21547481,-2.1977253402984074,0.23528218,-12.183646758920124,0.17070171,18.876497,19.162216,18.445885,0.7163315,,,1.0293267,-22.311426627448785,2.2148065249873192,-11.653096326039298,-4.180501289747925
659928150301826048,133.05318924335998,17.811528166971303,-0.2745269098165161,0.52237767,-3.921620297804792,0.5196989,-7.71421047050187,0.39321837,19.955013,20.275434,19.572254,0.7031803,,,0.9965138,-22.069526274412,1.6804904035111845,-8.640359757127671,-0.4820085173146729
660486672144333056,134.18607669632263,18.980519522809008,0.8758622466669467,0.9099371,-1.6923669083871944,1.0239648,-10.506629999096363,0.7363697,20.556965,20.652971,19.88535,0.767622,,,1.0354077,-20.5173577369128,1.3420341707294297,-9.914685554623992,-3.86683204231138
660256663760113792,132.43297484139518,18.898296544053743,0.1592159734274363,0.41600382,-2.072098586077128,0.4124115,-9.13264723382246,0.3154603,19.71075,20.019331,19.215485,0.80384636,,,0.9791112,-21.42278157148252,2.734020677613315,-8.949022332540409,-2.759318274422315
660606690709851776,134.19647335895235,19.752996546031987,0.2150005215051221,1.6780496,-0.1574605937534809,2.077439,-10.037792097868666,1.0830134,20.743805,20.951748,19.98035,0.9713974,,,0.9949716,-19.846213425272595,1.7250570928631237,-8.733771642835935,-4.950080497266155
660177533283278848,131.74800046024723,18.59296688244529,0.2374131614253692,0.23178574,-3.455989123248199,0.23799098,-7.302755428513114,0.17522758,18.833038,19.148182,18.451448,0.6967335,,,0.9724665,-22.01104113670777,3.144897730247284,-8.055380714277936,-0.6204346998087071
660203303086802176,132.24175028719424,18.383805905316443,0.3638491509657156,0.14023247,-1.220443328653971,0.14749593,-9.052271987097711,0.10638296,18.3098,18.548937,17.870926,0.67801094,,,1.0018978,-21.959699954218703,2.634611475263188,-8.45673299055747,-3.4520685354243508
660312979371417856,132.16865211852988,19.07606693223676,0.4493363547112294,1.4836816,-1.8308979978333504,2.1592126,-12.121664422133009,2.4109294,20.712055,20.838097,19.974821,0.8632755,,,1.0167637,-21.393101060501976,3.039297901651929,-11.426163415376015,-4.441815557449232
660332633141829888,132.15215118306665,19.207810745804885,0.0086539701820983,0.51637846,-0.2939439903588776,0.57855934,-9.357019750408645,0.36074895,19.761961,20.12422,19.400822,0.7233982,,,0.9649541,-21.286408409614864,3.11834822862336,-8.26415277873333,-4.398181502480284
660717290413017600,132.4109451536411,19.55589207582929,-0.9283262166587616,0.5039,-2.076117973276229,0.55361545,-9.880908511464646,0.39422825,19.85697,20.089725,19.402521,0.68720436,,,1.0520705,-20.862375083823625,3.079878758629889,-9.601509606110591,-3.1230805520609057
