source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,g,bp,rp,bp_rp,radial_velocity,radial_velocity_error,ruwe,phi1,phi2,pm_phi1,pm_phi2,distance
6776360805606104320,319.1919995423453,-36.022163874840935,0.2990183999394619,0.45909095,-0.7526179597725076,0.46460128,-16.115925611618064,0.39304855,19.75844,20.260172,19.08124,1.1789322,,,1.0543214,-18.77319542080744,0.9961185745209802,-16.047496025581914,-1.663539425896465,3.344275804440316
6776283500491674880,319.3839261910496,-36.44004441054307,0.2942464744612875,0.17030904,1.9256798129299828,0.14473459,-6.79718031463009,0.14681803,18.417297,18.818567,17.915798,0.9027691,,,1.0046041,-19.163504666179563,0.780973871058418,-6.438660097248819,-2.9075004941730773,3.398511407250743
6776319062820796544,318.75953127054794,-36.47215432494119,0.2949285930036321,0.07677585,4.056792987661881,0.061877966,-7.886364166647717,0.064114,16.9954,17.283901,16.545889,0.7380123,,,1.0334332,-19.27097905283256,1.2726003848792111,-7.167642036095586,-5.22275949629344,3.3906512414267165
6775923341713907712,318.7783991107232,-36.83271767165449,0.2982992061819942,0.084320545,6.163539200654616,0.0766789,-9.214393517208036,0.0746298,17.205336,17.521471,16.745731,0.77573967,,,0.98695487,-19.624996185879752,1.202134887635668,-8.155908901904207,-7.508356235009854,3.352338790301352
6775860222874380032,318.7314876645927,-37.23180302854879,0.3013750109285417,0.6591815,9.491830276842604,0.5951,-12.30311914408659,0.5819093,20.042433,20.478958,19.404982,1.0739765,,,1.0799206,-20.025168452547348,1.1775836238440869,-10.688347183817497,-11.279220591696776,3.3181251389057853
6775877368383707776,318.1961792124083,-37.47046129837328,0.2951247410355026,0.1740506,-1.3278721213347005,0.18239817,-3.171512609702811,0.18311967,18.391605,18.656118,17.93944,0.7166786,,,0.9885907,-20.327918807360906,1.5602461875954805,-3.343334198944312,0.802404535313238,3.388397721218849
6776263395748537984,319.245801527131,-36.47392101424333,0.2969383775306696,0.5068389,5.079061779923612,0.45755306,-7.659238344364063,0.4872011,19.805626,20.33718,19.2198,1.1173782,,,1.053576,-19.213483022951777,0.8858176405754234,-6.817113929690261,-6.163420985920122,3.3677021081477214
6775858848483780608,319.0634602031769,-37.02313134729755,0.293755418469436,0.9131954,-1.3225628560875604,0.9325772,-4.74788822524969,0.78580016,20.551737,21.199505,19.78325,1.416254,,,0.9935145,-19.77846677108488,0.947891756143802,-4.89316304317002,0.5903986286588454,3.404192525912661
6775905474649885696,318.274708944149,-37.04605459719414,0.3005857318190841,0.120841615,-6.37739168759895,0.10853462,-6.895250838134026,0.09715632,17.728893,18.053001,17.263294,0.7897072,,,0.9864009,-19.898818106205965,1.5663494653485832,-7.822857404264978,5.197933328774119,3.3268378839813924
6776273604887928832,319.7826729289782,-36.48945666104067,0.3013612643256308,0.2897127,-1.6808750747662051,0.26129478,-3.69963549855878,0.24687533,18.961514,19.303366,18.498543,0.8048229,,,0.93900293,-19.16573175649961,0.4565160860728795,-3.902498652328439,1.1327612757069736,3.318276495281314
6775928285219842944,318.7409319114324,-36.68785864930942,0.2942557878192676,0.18608244,6.670727371543165,0.18918861,-7.188441073899455,0.16304001,18.524761,18.852121,18.05473,0.7973919,,,0.9846705,-19.48646049976537,1.2541139166946993,-6.073419060786949,-7.699731790812568,3.3984038424902683
6776253813675459840,319.0776165280663,-36.68213307453552,0.2972271543874455,0.8871363,1.9971266889138908,0.7944624,-3.7698202840726585,1.079357,20.394411,20.936035,19.686419,1.2496166,,,1.0893395,-19.43961520664953,0.9881475618804398,-3.425623947042188,-2.542668000197612,3.364430151279067
6776298442680875136,319.5803676824615,-36.12536457033899,0.2993203190144781,0.1809905,5.640694320868315,0.17765924,-5.024996669362782,0.16539319,18.282991,18.67123,17.899769,0.7714615,,,1.0524703,-18.828994199637805,0.6704316313995213,-4.151018827549318,-6.311661163427122,3.340902492996575
6776132485144830976,318.3896361636065,-36.527492575906,0.2976954311924017,0.2606321,-2.066206728539626,0.257469,-9.911910365359496,0.22325894,18.949112,19.311522,18.405373,0.9061489,,,1.0165641,-19.372026730602897,1.557680911498459,-10.113780555698508,0.4760464338257409,3.3591378812720043
6776342148268061440,319.1558380804525,-36.14434502045842,0.3025642315838228,0.32337186,-3.628725483900873,0.31902125,-9.029072141628935,0.29037043,19.400381,19.907948,18.805658,1.1022892,,,1.0020046,-18.89839271289128,1.0067354657721044,-9.470784808831386,2.235179518754607,3.305083336405409
6776258963342162816,319.32699773093503,-36.57144741512181,0.3027344800907471,0.17248788,8.435734015390087,0.14011419,-6.127648871014924,0.13566455,18.200808,18.494059,17.749449,0.74460983,,,0.9995789,-19.300242219226163,0.8068013514919533,-4.810151149348325,-9.250520795354324,3.3032246597752657
6776359671734783744,319.02395267439823,-35.951045216111616,0.2973219339546034,0.16162519,-3.2411220945053008,0.14755745,-7.209088365730826,0.13291436,18.214867,18.533098,17.783121,0.7499771,,,1.0325986,-18.723304898226672,1.1412360811946227,-7.616023368124608,2.114714059296398,3.363357646370903
6776499962547088768,319.755282089997,-35.22141944564974,0.2965768609016541,0.23204912,-3.5972025623832686,0.24264863,-5.930911845885507,0.2143598,18.907988,19.21339,18.349134,0.8642559,,,0.9687208,-17.913942750629133,0.6604425331116213,-6.385783815973757,2.7087537086507947,3.371807217055964
6776431625323545472,320.3590840650849,-35.594471540419775,0.3000623275981147,0.51833606,-5.37208055776586,0.4724192,-5.24326747406829,0.47944146,19.834715,20.437777,19.182816,1.254961,,,1.0380882,-18.21414352033338,0.1207773065818169,-5.932176299459809,4.60004213848914,3.3326409483143764
6776319745718320512,318.82700321667573,-36.40000937198133,0.2968401370344051,0.12590267,6.940292768459269,0.109415814,-6.258548746518999,0.1297624,17.852215,18.168758,17.349737,0.8190212,,,1.0092975,-19.191332586288866,1.2300451083039488,-5.120942984740725,-7.817482911495059,3.3688166633749246
6776404339394825216,319.89562275634114,-35.72425888601696,0.2974917296193513,0.2758973,-2.187069203562348,0.22946347,-2.3213309629021577,0.25258422,19.076733,19.579618,18.468443,1.1111755,,,0.9896698,-18.39532013721231,0.4754864203450433,-2.608735650624457,1.8347608687946475,3.3614379844425493
6776493331117449088,319.78663356908663,-35.408191524073494,0.298438794040999,0.19173053,9.024812350194276,0.15622792,-6.285694569627925,0.15853293,18.471947,18.773657,17.944221,0.82943535,,,0.99056405,-18.095128053166547,0.6083447234141602,-4.928140052877099,-9.832122344544825,3.350770811192267
6776496904530257536,319.67275021496584,-35.387931210389326,0.2950098210621985,0.22348517,-0.6606880907896118,0.20371802,-1.4055852343916628,0.21719706,18.914968,19.333965,18.326225,1.00774,,,0.9872659,-18.088428160808405,0.7031251254572222,-1.4862482363409908,0.4508267787347844,3.3897176588882605
6776716394539047808,319.6864231239647,-34.721002766025315,0.3002223755605823,0.17888673,3.564452839121594,0.1680188,-1.612046129778835,0.15167911,18.278988,18.62286,17.789452,0.83340836,,,0.9597057,-17.42680338521842,0.7882468239513488,-1.0815991665844724,-3.759542526651439,3.3308643239291422
6776496973249743232,319.659458553458,-35.37795159222871,0.2995990552897614,0.5944653,-5.060573891113912,0.5035231,-8.516130456062184,0.5064811,20.181238,20.612377,19.439186,1.1731911,,,0.9987081,-18.080117880988496,0.7152896870629181,-9.158048528869733,3.776775502324792,3.3377942364766007
6776545974530697856,318.9479687245376,-35.95903235900891,0.2958530396871552,0.35794464,8.824895333100253,0.3505689,-8.360490940271655,0.30275428,19.310694,19.601772,18.72237,0.87940216,,,1.0180279,-18.740520303196945,1.2008238330627872,-6.9233471676011975,-9.992189469751244,3.380056534343649
6776555870138245888,319.07823432745454,-35.72906250147798,0.3020010594380786,0.07972616,-2.320444110745788,0.07450099,-2.500342612365096,0.06799482,16.987377,17.264975,16.5121,0.7528744,,,1.0076169,-18.49718077245626,1.1312047105978178,-2.8210158974498105,1.9178225560877515,3.3112466620503267
6776572603330854784,318.9186152014209,-35.57886722493682,0.2964619079333105,0.09407061,9.693064235034765,0.08074191,-11.35259974072567,0.07494745,17.12783,17.429506,16.650124,0.7793827,,,0.9376974,-18.368300520800062,1.2821273510812232,-9.74711518154916,-11.306226637355564,3.3731146337523783
6776654448224650240,319.2284480778192,-35.51065845307168,0.3028231545533824,0.204995,-0.4918187339018303,0.18190221,-9.528400361317294,0.1938333,18.495338,18.853186,17.979279,0.8739071,,,1.0554446,-18.26291896620881,1.0431594804759683,-9.495435514032184,-0.932203578315746,3.3022573900428664
6776664236455366144,319.3339620937831,-35.356278784289415,0.2985194539772822,0.24506271,-2.6300116474716333,0.23030637,-5.14809648513978,0.29397517,19.030285,19.49079,18.40935,1.08144,,,1.0128502,-18.09746962459758,0.9810365377376014,-5.4802139919105946,1.840411173899016,3.349865433145612
6776687261776812672,319.5568974977102,-35.22186248791991,0.3006555480161574,0.2050867,-2.7798142327601587,0.18866092,-9.638129100122985,0.16556351,18.578293,18.420713,17.63414,0.7865734,,,1.0228333,-17.937803464980675,0.8207430562850486,-9.940028165773777,1.3478648978727523,3.32606534819793
6776689215985768192,319.68937494587783,-35.11391139878913,0.3014165002748954,1.4479353,-5.055518937445019,1.0713884,-14.960877604021803,1.0396861,20.629951,21.09909,19.646912,1.452179,,,0.8975078,-17.815295005849237,0.7292231733766829,-15.53339313320144,2.8460197080829728,3.317668405969773
6776734502120625152,318.97154790024643,-35.01179398726187,0.3029449509795616,0.3559479,2.3054579428472506,0.34137338,-9.354422101409984,0.36153656,19.32137,19.70571,18.700882,1.0048275,,,1.0350965,-17.801087151461104,1.3254179753329485,-8.89803083731459,-3.6939675683177873,3.300929745706393
6782765224617663360,320.23686517654323,-34.165854359397784,0.302697045391888,0.6749058,4.348616007203623,0.6107606,-10.382599788868802,0.5677229,20.21589,20.696764,19.394178,1.3025856,,,1.0362246,-16.813035657062926,0.4173286797568943,-9.67964325361448,-5.745724152505218,3.3036331712631872
6782702689890336896,319.95663541878287,-34.91778094688227,0.3003425937339084,0.75949,9.936638900343064,0.7101124,-7.102590628899145,0.65917206,20.236296,20.633821,19.542433,1.0913887,,,1.0512415,-17.589902704546773,0.5405911137204276,-5.625493152758696,-10.841467293028282,3.329531078385639
