Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,BP_RP
0.00061788,-1.4,10.07918,0.6000000238,2.3211213258,0.6,-0.651,3.7187,4.693,1,0.0,0.544,0.0,0.0,0.0,0.0,0.0,-1,-1.63e-14,0.0,0.7947,0.2048,9.81e-05,2.65e-05,0.0002406,-1.0,0.0005378,6.397,23.00891177015782,23.40791177015782,22.43091177015782,0.9770000000000003
0.00061788,-1.4,10.07918,0.6117136478,2.3288859655,0.611,-0.6,3.726,4.68,1,0.0,0.543,0.0,0.0,0.0,0.0,0.0,-1,-1.84e-14,0.0,0.7975,0.202,9.696e-05,2.619e-05,0.0002379,-1.0,0.0005453,6.27,22.873911770157818,23.25691177015782,22.31091177015782,0.9460000000000015
0.00061788,-1.4,10.07918,0.6233879924,2.336291631,0.623,-0.549,3.7333,4.667,1,0.0,0.543,0.0,0.0,0.0,0.0,0.0,-1,-2.06e-14,0.0,0.8003,0.1992,9.58e-05,2.588e-05,0.0002351,-1.0,0.0005494,6.142,22.739911770157818,23.10691177015782,22.19191177015782,0.9149999999999991
0.00061788,-1.4,10.07918,0.6346924901,2.3431649256,0.634,-0.499,3.7402,4.652,1,0.0,0.543,0.0,0.0,0.0,0.0,0.0,-1,-1.45e-14,0.0,0.8032,0.1963,9.463e-05,2.557e-05,0.0002322,-1.0,0.0005222,6.018,22.61091177015782,22.96391177015782,22.07691177015782,0.8870000000000005
0.00061788,-1.4,10.07918,0.6452073455,2.3493101017,0.645,-0.453,3.7465,4.638,1,0.0,0.543,0.0,0.0,0.0,0.0,0.0,-1,-8.6e-16,0.0,0.806,0.1935,9.348e-05,2.527e-05,0.0002295,-1.0,0.0005222,5.901,22.49191177015782,22.83291177015782,21.97091177015782,0.8620000000000019
0.00061788,-1.4,10.07918,0.6499999762,2.3520353107,0.65,-0.431,3.7494,4.631,1,0.0,0.543,0.0,0.0,0.0,0.0,0.0,-1,-2.79e-14,0.0,0.8073,0.1922,9.295e-05,2.513e-05,0.0002282,-1.0,0.0005222,5.848,22.437911770157818,22.77191177015782,21.922911770157818,0.8490000000000038
0.00061788,-1.4,10.07918,0.6611981392,2.3582261345,0.661,-0.381,3.7555,4.613,1,0.0,0.543,0.0,0.0,0.0,0.0,0.0,-1,-3.17e-14,0.0,0.8111,0.1884,9.143e-05,2.473e-05,0.0002247,-1.0,0.0005222,5.722,22.31091177015782,22.63291177015782,21.809911770157818,0.8230000000000004
0.00061788,-1.4,10.07918,0.6733023524,2.3646522329,0.673,-0.325,3.7619,4.591,1,0.0,0.542,0.0,0.0,0.0,0.0,0.0,-1,-3.66e-14,0.0,0.8154,0.1841,8.97e-05,2.426e-05,0.0002205,-1.0,0.0005197,5.583,22.172911770157818,22.48091177015782,21.68591177015782,0.7950000000000017
0.00061788,-1.4,10.07918,0.6844217181,2.3703257071,0.684,-0.273,3.7676,4.569,1,0.0,0.542,0.0,0.0,0.0,0.0,0.0,-1,-3.11e-14,0.0,0.8197,0.1798,8.802e-05,2.382e-05,0.0002165,-1.0,0.0005018,5.453,22.04391177015782,22.34091177015782,21.56891177015782,0.772000000000002
0.00061788,-1.4,10.07918,0.6950234175,2.375541093,0.695,-0.222,3.7729,4.546,1,0.0,0.542,0.0,0.0,0.0,0.0,0.0,-1,-1.57e-14,0.0,0.824,0.1756,8.632e-05,2.337e-05,0.0002125,-1.0,0.0004515,5.326,21.91791177015782,22.20491177015782,21.45491177015782,0.75
