# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Thu Apr  9 20:01:57 UTC 2026
# isochrones based on PARSEC release v2.0
# Basic references: Costa et al. 2019a,2019b for the code, Nguyen et al. 2022,2025 for the tracks.
# Rotating tracks computed with omega_i=0.00, except for lower masses (see paper)
# Thermal pulse cycles included
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Weiler 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z  Teff0 omega angvel vtaneq angmom Rpol Req	 mbolmag  G_fSBmag  G_BPbr_fSBmag  G_BPft_fSBmag  G_RP_fSBmag G_fSB G_f0 G_fk G_i00 G_i05 G_i10 G_i15 G_i20 G_i25 G_i30 G_i35 G_i40 G_i45 G_i50 G_i55 G_i60 G_i65 G_i70 G_i75 G_i80 G_i85 G_i90 G_BPbr_fSB G_BPbr_f0 G_BPbr_fk G_BPbr_i00 G_BPbr_i05 G_BPbr_i10 G_BPbr_i15 G_BPbr_i20 G_BPbr_i25 G_BPbr_i30 G_BPbr_i35 G_BPbr_i40 G_BPbr_i45 G_BPbr_i50 G_BPbr_i55 G_BPbr_i60 G_BPbr_i65 G_BPbr_i70 G_BPbr_i75 G_BPbr_i80 G_BPbr_i85 G_BPbr_i90 G_BPft_fSB G_BPft_f0 G_BPft_fk G_BPft_i00 G_BPft_i05 G_BPft_i10 G_BPft_i15 G_BPft_i20 G_BPft_i25 G_BPft_i30 G_BPft_i35 G_BPft_i40 G_BPft_i45 G_BPft_i50 G_BPft_i55 G_BPft_i60 G_BPft_i65 G_BPft_i70 G_BPft_i75 G_BPft_i80 G_BPft_i85 G_BPft_i90 G_RP_fSB G_RP_f0 G_RP_fk G_RP_i00 G_RP_i05 G_RP_i10 G_RP_i15 G_RP_i20 G_RP_i25 G_RP_i30 G_RP_i35 G_RP_i40 G_RP_i45 G_RP_i50 G_RP_i55 G_RP_i60 G_RP_i65 G_RP_i70 G_RP_i75 G_RP_i80 G_RP_i85 G_RP_i90
9.8116e-05 -2.19174 10.07918 0.1000000015 1.1711064122    0.100 -2.780  3.5588  5.405    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.546e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04       3620          0          0          0          0     0.1038     0.1038 11.721 12.107 13.084 13.121 11.129 12.107 12.107 12.107 12.107 12.107 12.107 12.107 12.107 12.107 12.107 12.107 12.107 12.107 12.107 12.107 12.107 12.107 12.107 12.107 12.107 12.107 12.107 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 11.129 11.129 11.129 11.129 11.129 11.129 11.129 11.129 11.129 11.129 11.129 11.129 11.129 11.129 11.129 11.129 11.129 11.129 11.129 11.129 11.129 11.129
9.8116e-05 -2.19174 10.07918 0.1098214313 1.2482754908    0.109 -2.632  3.5741  5.356    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.435e-01 2.564e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04       3752          0          0          0          0     0.1154     0.1154 11.349 11.683 12.574 12.611 10.750 11.683 11.683 11.683 11.683 11.683 11.683 11.683 11.683 11.683 11.683 11.683 11.683 11.683 11.683 11.683 11.683 11.683 11.683 11.683 11.683 11.683 11.683 12.574 12.574 12.574 12.574 12.574 12.574 12.574 12.574 12.574 12.574 12.574 12.574 12.574 12.574 12.574 12.574 12.574 12.574 12.574 12.574 12.574 12.574 12.611 12.611 12.611 12.611 12.611 12.611 12.611 12.611 12.611 12.611 12.611 12.611 12.611 12.611 12.611 12.611 12.611 12.611 12.611 12.611 12.611 12.611 10.750 10.750 10.750 10.750 10.750 10.750 10.750 10.750 10.750 10.750 10.750 10.750 10.750 10.750 10.750 10.750 10.750 10.750 10.750 10.750 10.750 10.750
9.8116e-05 -2.19174 10.07918 0.1294642836 1.3786745408    0.129 -2.390  3.5965  5.276    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.405e-01 2.594e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05       3949          0          0          0          0     0.1372     0.1372 10.744 11.012 11.797 11.834 10.138 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.797 11.797 11.797 11.797 11.797 11.797 11.797 11.797 11.797 11.797 11.797 11.797 11.797 11.797 11.797 11.797 11.797 11.797 11.797 11.797 11.797 11.797 11.834 11.834 11.834 11.834 11.834 11.834 11.834 11.834 11.834 11.834 11.834 11.834 11.834 11.834 11.834 11.834 11.834 11.834 11.834 11.834 11.834 11.834 10.138 10.138 10.138 10.138 10.138 10.138 10.138 10.138 10.138 10.138 10.138 10.138 10.138 10.138 10.138 10.138 10.138 10.138 10.138 10.138 10.138 10.138
9.8116e-05 -2.19174 10.07918 0.1491071582 1.4855959672    0.149 -2.227  3.6079  5.220    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.387e-01 2.612e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05       4053          0          0          0          0     0.1569     0.1569 10.337 10.572 11.310 11.347 9.727 10.572 10.572 10.572 10.572 10.572 10.572 10.572 10.572 10.572 10.572 10.572 10.572 10.572 10.572 10.572 10.572 10.572 10.572 10.572 10.572 10.572 10.572 11.310 11.310 11.310 11.310 11.310 11.310 11.310 11.310 11.310 11.310 11.310 11.310 11.310 11.310 11.310 11.310 11.310 11.310 11.310 11.310 11.310 11.310 11.347 11.347 11.347 11.347 11.347 11.347 11.347 11.347 11.347 11.347 11.347 11.347 11.347 11.347 11.347 11.347 11.347 11.347 11.347 11.347 11.347 11.347 9.727 9.727 9.727 9.727 9.727 9.727 9.727 9.727 9.727 9.727 9.727 9.727 9.727 9.727 9.727 9.727 9.727 9.727 9.727 9.727 9.727 9.727
9.8116e-05 -2.19174 10.07918 0.1687500030 1.5756139920    0.168 -2.101  3.6152  5.177    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.379e-01 2.620e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05       4122          0          0          0          0     0.1757     0.1757 10.022 10.237 10.946 10.982 9.410 10.237 10.237 10.237 10.237 10.237 10.237 10.237 10.237 10.237 10.237 10.237 10.237 10.237 10.237 10.237 10.237 10.237 10.237 10.237 10.237 10.237 10.237 10.946 10.946 10.946 10.946 10.946 10.946 10.946 10.946 10.946 10.946 10.946 10.946 10.946 10.946 10.946 10.946 10.946 10.946 10.946 10.946 10.946 10.946 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 9.410 9.410 9.410 9.410 9.410 9.410 9.410 9.410 9.410 9.410 9.410 9.410 9.410 9.410 9.410 9.410 9.410 9.410 9.410 9.410 9.410 9.410
9.8116e-05 -2.19174 10.07918 0.1846302748 1.6389687328    0.184 -2.015  3.6199  5.149    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.379e-01 2.620e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05       4167          0          0          0          0     0.1905     0.1905 9.806 10.007 10.698 10.734 9.193 10.007 10.007 10.007 10.007 10.007 10.007 10.007 10.007 10.007 10.007 10.007 10.007 10.007 10.007 10.007 10.007 10.007 10.007 10.007 10.007 10.007 10.007 10.698 10.698 10.698 10.698 10.698 10.698 10.698 10.698 10.698 10.698 10.698 10.698 10.698 10.698 10.698 10.698 10.698 10.698 10.698 10.698 10.698 10.698 10.734 10.734 10.734 10.734 10.734 10.734 10.734 10.734 10.734 10.734 10.734 10.734 10.734 10.734 10.734 10.734 10.734 10.734 10.734 10.734 10.734 10.734 9.193 9.193 9.193 9.193 9.193 9.193 9.193 9.193 9.193 9.193 9.193 9.193 9.193 9.193 9.193 9.193 9.193 9.193 9.193 9.193 9.193 9.193
9.8116e-05 -2.19174 10.07918 0.2080357373 1.7204496384    0.207 -1.900  3.6261  5.111    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.379e-01 2.620e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05       4227          0          0          0          0     0.2103     0.2103 9.520 9.703 10.371 10.406 8.904 9.703 9.703 9.703 9.703 9.703 9.703 9.703 9.703 9.703 9.703 9.703 9.703 9.703 9.703 9.703 9.703 9.703 9.703 9.703 9.703 9.703 9.703 10.371 10.371 10.371 10.371 10.371 10.371 10.371 10.371 10.371 10.371 10.371 10.371 10.371 10.371 10.371 10.371 10.371 10.371 10.371 10.371 10.371 10.371 10.406 10.406 10.406 10.406 10.406 10.406 10.406 10.406 10.406 10.406 10.406 10.406 10.406 10.406 10.406 10.406 10.406 10.406 10.406 10.406 10.406 10.406 8.904 8.904 8.904 8.904 8.904 8.904 8.904 8.904 8.904 8.904 8.904 8.904 8.904 8.904 8.904 8.904 8.904 8.904 8.904 8.904 8.904 8.904
9.8116e-05 -2.19174 10.07918 0.2571428716 1.8581268277    0.257 -1.710  3.6362  5.055    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.378e-01 2.621e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.000e-04       4327          0          0          0          0     0.2494     0.2494 9.046 9.200 9.832 9.867 8.425 9.200 9.200 9.200 9.200 9.200 9.200 9.200 9.200 9.200 9.200 9.200 9.200 9.200 9.200 9.200 9.200 9.200 9.200 9.200 9.200 9.200 9.200 9.832 9.832 9.832 9.832 9.832 9.832 9.832 9.832 9.832 9.832 9.832 9.832 9.832 9.832 9.832 9.832 9.832 9.832 9.832 9.832 9.832 9.832 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 8.425 8.425 8.425 8.425 8.425 8.425 8.425 8.425 8.425 8.425 8.425 8.425 8.425 8.425 8.425 8.425 8.425 8.425 8.425 8.425 8.425 8.425
9.8116e-05 -2.19174 10.07918 0.3062500656 1.9652637256    0.306 -1.563  3.6446  5.017    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.377e-01 2.622e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04       4411          0          0          0          0     0.2841     0.2841 8.678 8.808 9.413 9.447 8.054 8.808 8.808 8.808 8.808 8.808 8.808 8.808 8.808 8.808 8.808 8.808 8.808 8.808 8.808 8.808 8.808 8.808 8.808 8.808 8.808 8.808 8.808 9.413 9.413 9.413 9.413 9.413 9.413 9.413 9.413 9.413 9.413 9.413 9.413 9.413 9.413 9.413 9.413 9.413 9.413 9.413 9.413 9.413 9.413 9.447 9.447 9.447 9.447 9.447 9.447 9.447 9.447 9.447 9.447 9.447 9.447 9.447 9.447 9.447 9.447 9.447 9.447 9.447 9.447 9.447 9.447 8.054 8.054 8.054 8.054 8.054 8.054 8.054 8.054 8.054 8.054 8.054 8.054 8.054 8.054 8.054 8.054 8.054 8.054 8.054 8.054 8.054 8.054
9.8116e-05 -2.19174 10.07918 0.3553571403 2.0521113302    0.355 -1.440  3.6525  4.991    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.387e-01 2.612e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 9.996e-05       4492          0          0          0          0     0.3156     0.3156 8.371 8.480 9.060 9.093 7.743 8.480 8.480 8.480 8.480 8.480 8.480 8.480 8.480 8.480 8.480 8.480 8.480 8.480 8.480 8.480 8.480 8.480 8.480 8.480 8.480 8.480 8.480 9.060 9.060 9.060 9.060 9.060 9.060 9.060 9.060 9.060 9.060 9.060 9.060 9.060 9.060 9.060 9.060 9.060 9.060 9.060 9.060 9.060 9.060 9.093 9.093 9.093 9.093 9.093 9.093 9.093 9.093 9.093 9.093 9.093 9.093 9.093 9.093 9.093 9.093 9.093 9.093 9.093 9.093 9.093 9.093 7.743 7.743 7.743 7.743 7.743 7.743 7.743 7.743 7.743 7.743 7.743 7.743 7.743 7.743 7.743 7.743 7.743 7.743 7.743 7.743 7.743 7.743
9.8116e-05 -2.19174 10.07918 0.3739323914 2.0809851263    0.374 -1.393  3.6558  4.978    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.432e-01 2.567e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 9.996e-05       4526          0          0          0          0     0.3288     0.3288 8.251 8.352 8.922 8.955 7.623 8.352 8.352 8.352 8.352 8.352 8.352 8.352 8.352 8.352 8.352 8.352 8.352 8.352 8.352 8.352 8.352 8.352 8.352 8.352 8.352 8.352 8.352 8.922 8.922 8.922 8.922 8.922 8.922 8.922 8.922 8.922 8.922 8.922 8.922 8.922 8.922 8.922 8.922 8.922 8.922 8.922 8.922 8.922 8.922 8.955 8.955 8.955 8.955 8.955 8.955 8.955 8.955 8.955 8.955 8.955 8.955 8.955 8.955 8.955 8.955 8.955 8.955 8.955 8.955 8.955 8.955 7.623 7.623 7.623 7.623 7.623 7.623 7.623 7.623 7.623 7.623 7.623 7.623 7.623 7.623 7.623 7.623 7.623 7.623 7.623 7.623 7.623 7.623
9.8116e-05 -2.19174 10.07918 0.4044643044 2.1246090444    0.404 -1.319  3.6608  4.959    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.500e-01 2.499e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.991e-05       4579          0          0          0          0     0.3491     0.3491 8.068 8.155 8.711 8.743 7.438 8.155 8.155 8.155 8.155 8.155 8.155 8.155 8.155 8.155 8.155 8.155 8.155 8.155 8.155 8.155 8.155 8.155 8.155 8.155 8.155 8.155 8.155 8.711 8.711 8.711 8.711 8.711 8.711 8.711 8.711 8.711 8.711 8.711 8.711 8.711 8.711 8.711 8.711 8.711 8.711 8.711 8.711 8.711 8.711 8.743 8.743 8.743 8.743 8.743 8.743 8.743 8.743 8.743 8.743 8.743 8.743 8.743 8.743 8.743 8.743 8.743 8.743 8.743 8.743 8.743 8.743 7.438 7.438 7.438 7.438 7.438 7.438 7.438 7.438 7.438 7.438 7.438 7.438 7.438 7.438 7.438 7.438 7.438 7.438 7.438 7.438 7.438 7.438
9.8116e-05 -2.19174 10.07918 0.4535714686 2.1864813830    0.453 -1.173  3.6741  4.915    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.492e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05       4721          0          0          0          0     0.3886     0.3886 7.702 7.760 8.277 8.307 7.073 7.760 7.760 7.760 7.760 7.760 7.760 7.760 7.760 7.760 7.760 7.760 7.760 7.760 7.760 7.760 7.760 7.760 7.760 7.760 7.760 7.760 7.760 8.277 8.277 8.277 8.277 8.277 8.277 8.277 8.277 8.277 8.277 8.277 8.277 8.277 8.277 8.277 8.277 8.277 8.277 8.277 8.277 8.277 8.277 8.307 8.307 8.307 8.307 8.307 8.307 8.307 8.307 8.307 8.307 8.307 8.307 8.307 8.307 8.307 8.307 8.307 8.307 8.307 8.307 8.307 8.307 7.073 7.073 7.073 7.073 7.073 7.073 7.073 7.073 7.073 7.073 7.073 7.073 7.073 7.073 7.073 7.073 7.073 7.073 7.073 7.073 7.073 7.073
9.8116e-05 -2.19174 10.07918 0.5026785731 2.2401984691    0.503 -1.009  3.6887  4.855    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.526e-01 2.473e-01 1.786e-05 4.818e-06 4.370e-05 -1.000 9.999e-05       4883          0          0          0          0     0.4387     0.4387 7.293 7.323 7.800 7.829 6.669 7.323 7.323 7.323 7.323 7.323 7.323 7.323 7.323 7.323 7.323 7.323 7.323 7.323 7.323 7.323 7.323 7.323 7.323 7.323 7.323 7.323 7.323 7.800 7.800 7.800 7.800 7.800 7.800 7.800 7.800 7.800 7.800 7.800 7.800 7.800 7.800 7.800 7.800 7.800 7.800 7.800 7.800 7.800 7.800 7.829 7.829 7.829 7.829 7.829 7.829 7.829 7.829 7.829 7.829 7.829 7.829 7.829 7.829 7.829 7.829 7.829 7.829 7.829 7.829 7.829 7.829 6.669 6.669 6.669 6.669 6.669 6.669 6.669 6.669 6.669 6.669 6.669 6.669 6.669 6.669 6.669 6.669 6.669 6.669 6.669 6.669 6.669 6.669
9.8116e-05 -2.19174 10.07918 0.5517858267 2.2851312982    0.551 -0.809  3.7079  4.772    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.850e-01 2.149e-01 1.567e-05 4.230e-06 3.838e-05 -1.000 1.001e-04       5104          0          0          0          0     0.5054     0.5054 6.793 6.795 7.222 7.248 6.185 6.795 6.795 6.795 6.795 6.795 6.795 6.795 6.795 6.795 6.795 6.795 6.795 6.795 6.795 6.795 6.795 6.795 6.795 6.795 6.795 6.795 6.795 7.222 7.222 7.222 7.222 7.222 7.222 7.222 7.222 7.222 7.222 7.222 7.222 7.222 7.222 7.222 7.222 7.222 7.222 7.222 7.222 7.222 7.222 7.248 7.248 7.248 7.248 7.248 7.248 7.248 7.248 7.248 7.248 7.248 7.248 7.248 7.248 7.248 7.248 7.248 7.248 7.248 7.248 7.248 7.248 6.185 6.185 6.185 6.185 6.185 6.185 6.185 6.185 6.185 6.185 6.185 6.185 6.185 6.185 6.185 6.185 6.185 6.185 6.185 6.185 6.185 6.185
9.8116e-05 -2.19174 10.07918 0.5600803494 2.2918316852    0.559 -0.774  3.7121  4.760    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.870e-01 2.129e-01 1.554e-05 4.195e-06 3.806e-05 -1.000 9.991e-05       5153          0          0          0          0     0.5165     0.5165 6.706 6.704 7.118 7.143 6.106 6.704 6.705 6.705 6.705 6.705 6.705 6.705 6.705 6.705 6.705 6.705 6.705 6.705 6.705 6.705 6.705 6.705 6.705 6.705 6.705 6.705 6.705 7.118 7.119 7.119 7.119 7.119 7.119 7.119 7.119 7.119 7.119 7.119 7.119 7.119 7.119 7.119 7.119 7.119 7.119 7.119 7.119 7.119 7.119 7.143 7.144 7.144 7.144 7.144 7.144 7.144 7.144 7.144 7.144 7.144 7.144 7.144 7.144 7.144 7.144 7.144 7.144 7.144 7.144 7.144 7.144 6.106 6.107 6.106 6.107 6.107 6.107 6.107 6.107 6.107 6.107 6.107 6.107 6.107 6.107 6.107 6.107 6.107 6.107 6.107 6.107 6.107 6.107
9.8116e-05 -2.19174 10.07918 0.5785250068 2.3059425968    0.578 -0.697  3.7213  4.734    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.917e-01 2.082e-01 1.523e-05 4.112e-06 3.732e-05 -1.000 9.924e-05       5264          0          0          0          0     0.5415     0.5415 6.512 6.506 6.889 6.912 5.938 6.506 6.509 6.510 6.509 6.509 6.509 6.509 6.509 6.509 6.509 6.509 6.509 6.509 6.509 6.509 6.509 6.509 6.509 6.509 6.509 6.509 6.509 6.889 6.891 6.894 6.891 6.891 6.891 6.891 6.891 6.891 6.891 6.891 6.891 6.891 6.891 6.891 6.891 6.891 6.891 6.891 6.891 6.891 6.891 6.912 6.913 6.917 6.913 6.913 6.913 6.913 6.913 6.913 6.913 6.913 6.913 6.913 6.913 6.913 6.913 6.913 6.913 6.913 6.913 6.913 6.913 5.938 5.941 5.941 5.941 5.941 5.941 5.941 5.941 5.941 5.941 5.941 5.941 5.941 5.941 5.941 5.941 5.941 5.941 5.941 5.941 5.941 5.941
9.8116e-05 -2.19174 10.07918 0.5963330269 2.3186183619    0.596 -0.622  3.7302  4.708    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.966e-01 2.033e-01 1.491e-05 4.027e-06 3.656e-05 -1.000 9.555e-05       5373          0          0          0          0     0.5659     0.5659 6.325 6.315 6.671 6.692 5.773 6.315 6.319 6.321 6.319 6.319 6.319 6.319 6.319 6.319 6.319 6.319 6.319 6.319 6.319 6.319 6.319 6.319 6.319 6.319 6.319 6.319 6.319 6.671 6.674 6.679 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.692 6.694 6.700 6.694 6.694 6.694 6.694 6.694 6.694 6.694 6.694 6.694 6.694 6.694 6.694 6.694 6.694 6.694 6.694 6.694 6.694 6.694 5.773 5.778 5.778 5.778 5.778 5.778 5.778 5.778 5.778 5.778 5.778 5.778 5.778 5.778 5.778 5.778 5.778 5.778 5.778 5.778 5.778 5.778
9.8116e-05 -2.19174 10.07918 0.6008928418 2.3217254164    0.600 -0.603  3.7325  4.701    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.980e-01 2.019e-01 1.483e-05 4.005e-06 3.635e-05 -1.000 9.824e-05       5401          0          0          0          0     0.5722     0.5722 6.277 6.265 6.617 6.637 5.727 6.265 6.269 6.271 6.269 6.269 6.269 6.269 6.269 6.269 6.269 6.269 6.269 6.269 6.269 6.269 6.269 6.269 6.269 6.269 6.269 6.269 6.269 6.617 6.620 6.624 6.620 6.620 6.620 6.620 6.620 6.620 6.620 6.620 6.620 6.620 6.620 6.620 6.620 6.620 6.620 6.620 6.620 6.620 6.620 6.637 6.639 6.645 6.639 6.639 6.639 6.639 6.639 6.639 6.639 6.639 6.639 6.639 6.639 6.639 6.639 6.639 6.639 6.639 6.639 6.639 6.639 5.727 5.732 5.732 5.732 5.732 5.732 5.732 5.732 5.732 5.732 5.732 5.732 5.732 5.732 5.732 5.732 5.732 5.732 5.732 5.732 5.732 5.732
9.8116e-05 -2.19174 10.07918 0.6022958755 2.3226705647    0.602 -0.597  3.7333  4.699    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.984e-01 2.015e-01 1.480e-05 3.997e-06 3.628e-05 -1.000 9.529e-05       5411          0          0          0          0     0.5742     0.5742 6.262 6.249 6.599 6.619 5.713 6.249 6.253 6.255 6.253 6.253 6.253 6.253 6.253 6.253 6.253 6.253 6.253 6.253 6.253 6.253 6.253 6.253 6.253 6.253 6.253 6.253 6.253 6.599 6.602 6.606 6.602 6.602 6.602 6.602 6.602 6.602 6.602 6.602 6.602 6.602 6.602 6.602 6.602 6.602 6.602 6.602 6.602 6.602 6.602 6.619 6.621 6.626 6.621 6.621 6.621 6.621 6.621 6.621 6.621 6.621 6.621 6.621 6.621 6.621 6.621 6.621 6.621 6.621 6.621 6.621 6.621 5.713 5.717 5.717 5.717 5.717 5.717 5.717 5.717 5.717 5.717 5.717 5.717 5.717 5.717 5.717 5.717 5.717 5.717 5.717 5.717 5.717 5.717
9.8116e-05 -2.19174 10.07918 0.6137115359 2.3301763278    0.613 -0.546  3.7400  4.684    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 8.023e-01 1.976e-01 1.455e-05 3.930e-06 3.569e-05 -1.000 7.485e-05       5497          0          0          0          0     0.5906     0.5906 6.134 6.116 6.452 6.471 5.593 6.116 6.119 6.122 6.119 6.119 6.119 6.119 6.119 6.119 6.119 6.119 6.119 6.119 6.119 6.119 6.119 6.119 6.119 6.119 6.119 6.119 6.119 6.452 6.455 6.459 6.455 6.455 6.455 6.455 6.455 6.455 6.455 6.455 6.455 6.455 6.455 6.455 6.455 6.455 6.455 6.455 6.455 6.455 6.455 6.471 6.473 6.478 6.473 6.473 6.473 6.473 6.473 6.473 6.473 6.473 6.473 6.473 6.473 6.473 6.473 6.473 6.473 6.473 6.473 6.473 6.473 5.593 5.596 5.597 5.596 5.596 5.596 5.596 5.596 5.596 5.596 5.596 5.596 5.596 5.596 5.596 5.596 5.596 5.596 5.596 5.596 5.596 5.596
9.8116e-05 -2.19174 10.07918 0.6243174672 2.3368675732    0.624 -0.498  3.7463  4.668    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 8.060e-01 1.939e-01 1.430e-05 3.866e-06 3.511e-05 -1.000 8.525e-05       5576          0          0          0          0     0.6065     0.6065 6.015 5.998 6.322 6.339 5.487 5.998 6.001 6.003 6.001 6.001 6.001 6.001 6.001 6.001 6.001 6.001 6.001 6.001 6.001 6.001 6.001 6.001 6.001 6.001 6.001 6.001 6.001 6.322 6.324 6.329 6.324 6.324 6.324 6.324 6.324 6.324 6.324 6.324 6.324 6.324 6.324 6.324 6.324 6.324 6.324 6.324 6.324 6.324 6.324 6.339 6.341 6.346 6.341 6.341 6.341 6.341 6.341 6.341 6.341 6.341 6.341 6.341 6.341 6.341 6.341 6.341 6.341 6.341 6.341 6.341 6.341 5.487 5.490 5.491 5.490 5.490 5.490 5.490 5.490 5.490 5.490 5.490 5.490 5.490 5.490 5.490 5.490 5.490 5.490 5.490 5.490 5.490 5.490
9.8116e-05 -2.19174 10.07918 0.6341773272 2.3428578225    0.634 -0.453  3.7520  4.653    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 8.097e-01 1.902e-01 1.407e-05 3.803e-06 3.454e-05 -1.000 9.835e-05       5650          0          0          0          0     0.6218     0.6218 5.903 5.886 6.199 6.215 5.386 5.886 5.889 5.892 5.889 5.889 5.889 5.889 5.889 5.889 5.889 5.889 5.889 5.889 5.889 5.889 5.889 5.889 5.889 5.889 5.889 5.889 5.889 6.199 6.202 6.206 6.202 6.202 6.202 6.202 6.202 6.202 6.202 6.202 6.202 6.202 6.202 6.202 6.202 6.202 6.202 6.202 6.202 6.202 6.202 6.215 6.218 6.222 6.218 6.218 6.218 6.218 6.218 6.218 6.218 6.218 6.218 6.218 6.218 6.218 6.218 6.218 6.218 6.218 6.218 6.218 6.218 5.386 5.390 5.390 5.390 5.390 5.390 5.390 5.390 5.390 5.390 5.390 5.390 5.390 5.390 5.390 5.390 5.390 5.390 5.390 5.390 5.390 5.390
