Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,BP_RP
1.9582e-05,-2.19174,10.07918,0.75,2.3998889087,0.749,0.193,3.8108,4.314,1,0.0,0.529,0.0,0.0,0.0,0.0,0.0,-1,-1.57e-13,0.0,0.8663,0.1336,1.061e-05,2.925e-06,2.675e-05,-1.0,0.0001,4.286,17.078512503836436,17.295512503836434,16.699512503836434,0.5960000000000001
1.9582e-05,-2.19174,10.07918,0.7512725592,2.4004041612,0.751,0.204,3.8114,4.307,1,0.0,0.529,0.0,0.0,0.0,0.0,0.0,-1,-1.61e-13,0.0,0.8663,0.1336,1.062e-05,2.927e-06,2.677e-05,-1.0,0.0001,4.261,17.052512503836436,17.269512503836435,16.675512503836437,0.5939999999999976
1.9582e-05,-2.19174,10.07918,0.7593882084,2.4036434812,0.759,0.276,3.8149,4.254,1,0.0,0.529,0.0,0.0,0.0,0.0,0.0,-1,-2.01e-13,0.0,0.8666,0.1334,1.067e-05,2.941e-06,2.691e-05,-1.0,3.412e-06,4.081,16.871512503836435,17.081512503836436,16.501512503836434,0.5800000000000018
1.9582e-05,-2.19174,10.07918,0.7647736669,2.4057494733,0.764,0.328,3.8169,4.212,1,0.0,0.528,0.0,0.0,0.0,0.0,0.0,-1,-2.38e-13,0.0,0.8666,0.1334,1.07e-05,2.951e-06,2.701e-05,-1.0,9.06e-05,3.949,16.737512503836435,16.944512503836435,16.373512503836434,0.5710000000000015
1.9582e-05,-2.19174,10.07918,0.769879818,2.4077149807,0.769,0.381,3.8184,4.168,1,0.0,0.528,0.0,0.0,0.0,0.0,0.0,-1,-2.81e-13,0.0,0.8655,0.1344,1.08e-05,2.978e-06,2.726e-05,-1.0,9.999e-05,3.817,16.604512503836435,16.809512503836434,16.244512503836436,0.5649999999999977
1.9582e-05,-2.19174,10.07918,0.7740544677,2.4092997882,0.773,0.428,3.8189,4.126,1,0.0,0.528,0.0,0.0,0.0,0.0,0.0,-1,-3.29e-13,0.0,0.8642,0.1357,1.091e-05,3.007e-06,2.753e-05,-1.0,0.0001,3.701,16.486512503836437,16.690512503836434,16.127512503836435,0.5629999999999988
1.9582e-05,-2.19174,10.07918,0.7755149603,2.4098495989,0.774,0.446,3.8185,4.107,1,0.0,0.528,0.0,0.0,0.0,0.0,0.0,-1,-3.51e-13,0.0,0.8638,0.1361,1.094e-05,3.017e-06,2.762e-05,-1.0,0.0001,3.654,16.439512503836436,16.643512503836433,16.079512503836433,0.5640000000000001
1.9582e-05,-2.19174,10.07918,0.7794836164,2.4113316622,0.778,0.501,3.8165,4.047,1,0.0,0.528,0.0,0.0,0.0,0.0,0.0,-1,-4.24e-13,0.0,0.8626,0.1373,1.104e-05,3.044e-06,2.787e-05,-1.0,0.0001,3.519,16.302512503836436,16.508512503836435,15.939512503836434,0.5690000000000008
1.9582e-05,-2.19174,10.07918,0.7822609544,2.4123585575,0.781,0.543,3.8136,3.994,1,0.0,0.528,0.0,0.0,0.0,0.0,0.0,-1,-4.96e-13,0.0,0.8617,0.1382,1.111e-05,3.063e-06,2.804e-05,-1.0,9.994e-05,3.412,16.194512503836435,16.403512503836435,15.826512503836435,0.577
1.9582e-05,-2.19174,10.07918,0.7828532457,2.4125764681,0.781,0.553,3.8129,3.982,1,0.0,0.528,0.0,0.0,0.0,0.0,0.0,-1,-5.15e-13,0.0,0.8616,0.1383,1.112e-05,3.067e-06,2.808e-05,-1.0,0.0001,3.388,16.169512503836437,16.380512503836435,15.800512503836435,0.5800000000000001
1.9582e-05,-2.19174,10.07918,0.7834342718,2.4127898659,0.782,0.564,3.8115,3.966,1,0.0,0.528,0.0,0.0,0.0,0.0,0.0,-1,-5.37e-13,0.0,0.8614,0.1385,1.114e-05,3.071e-06,2.811e-05,-1.0,9.999e-05,3.36,16.141512503836434,16.354512503836435,15.769512503836435,0.5850000000000009
1.9582e-05,-2.19174,10.07918,0.7853887677,2.4135050441,0.784,0.604,3.8057,3.903,2,0.0,0.528,0.0,0.0,0.0,0.0,0.0,-1,-6.32e-13,0.0,0.8608,0.1391,1.119e-05,3.084e-06,2.823e-05,-1.0,9.994e-05,3.26,16.039512503836434,16.260512503836434,15.654512503836436,0.6059999999999981
1.9582e-05,-2.19174,10.07918,0.7868847847,2.4140496985,0.785,0.64,3.7986,3.84,2,0.0,0.528,0.0,0.0,0.0,0.0,0.0,-1,-7.37e-13,0.0,0.8604,0.1395,1.122e-05,3.094e-06,2.833e-05,-1.0,9.996e-05,3.171,15.948512503836435,16.180512503836436,15.548512503836434,0.6320000000000014
1.9582e-05,-2.19174,10.07918,0.7880567312,2.414474708,0.786,0.672,3.7902,3.774,2,0.0,0.528,0.0,0.0,0.0,0.0,0.0,-1,-8.57e-13,0.0,0.86,0.1399,1.125e-05,3.102e-06,2.84e-05,-1.0,9.811e-05,3.089,15.864512503836435,16.111512503836437,15.448512503836435,0.663000000000002
1.9582e-05,-2.19174,10.07918,0.7890018225,2.4148163905,0.787,0.702,3.7811,3.708,2,0.0,0.528,0.0,0.0,0.0,0.0,0.0,-1,-9.9e-13,0.0,0.8564,0.1436,1.15e-05,3.17e-06,2.902e-05,-1.0,4.868e-05,3.014,15.789512503836434,16.050512503836437,15.352512503836435,0.6980000000000022
1.9582e-05,-2.19174,10.07918,0.7897948027,2.4151023542,0.788,0.731,3.7722,3.645,2,0.0,0.53,0.0,0.0,0.0,0.0,0.0,-1,-1.14e-12,0.0,0.8391,0.1608,1.253e-05,3.449e-06,3.152e-05,-1.0,2.539e-05,2.943,15.716512503836435,15.993512503836435,15.262512503836435,0.7309999999999999
1.9582e-05,-2.19174,10.07918,0.790494442,2.4153541097,0.789,0.761,3.7641,3.583,2,0.0,0.533,0.0,0.0,0.0,0.0,0.0,-1,-1.31e-12,0.0,0.812,0.1879,1.411e-05,3.872e-06,3.531e-05,-1.0,5.311e-05,2.869,15.642512503836436,15.933512503836436,15.172512503836435,0.761000000000001
1.9582e-05,-2.19174,10.07918,0.7911152244,2.4155770608,0.789,0.793,3.7572,3.523,2,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.51e-12,0.0,0.7927,0.2073,1.524e-05,4.174e-06,3.8e-05,-1.0,9.003e-05,2.787,15.561512503836434,15.865512503836435,15.076512503836435,0.7889999999999997
1.9582e-05,-2.19174,10.07918,0.7917300463,2.4157974751,0.79,0.834,3.751,3.457,2,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-1.78e-12,0.0,0.781,0.2189,1.592e-05,4.356e-06,3.963e-05,-1.0,0.0001001,2.685,15.460512503836435,15.775512503836435,14.961512503836435,0.8140000000000001
1.9582e-05,-2.19174,10.07918,0.7922153473,2.4159711781,0.79,0.874,3.747,3.402,2,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-2.08e-12,0.0,0.7756,0.2243,1.624e-05,4.441e-06,4.039e-05,-1.0,0.0001,2.585,15.361512503836435,15.684512503836435,14.854512503836435,0.8300000000000001
